,urls
802,https://www.quikr.com/electronics-appliances/good-laptop-hp-hewlett-packard-almost-like-new-16000-hp-hewlett-packard-individual+kakinada+W0QQAdIdZ338726700
803,https://www.quikr.com/electronics-appliances/asus-11.6-32gb-chromebook-white-mini-laptop-brand-new-18000-individual+delhi+W0QQAdIdZ338838259
804,https://www.quikr.com/electronics-appliances/macbook-air-2017-intel-i5-1.8ghz-128-gb-ssd-8gb-ram-hardly-used-not-even-a-single-scratch-apple-laptop-almost-like-new-40000-apple-individual+faridabad+W0QQAdIdZ338837539
805,https://www.quikr.com/electronics-appliances/working-condition-dell-leptop-good-condition-laptop-heavily-used-6500-individual-2gb-above-16+faridabad+W0QQAdIdZ338837448
806,https://www.quikr.com/electronics-appliances/dell-laptop-for-sale+paurigarhwal+W0QQAdIdZ338833911
807,https://www.quikr.com/electronics-appliances/hp-pavilion-g6-i3-processor-with-4gb-ram-hp-hewlett-packard-laptop-gently-used-12000-hp-hewlett-packard-individual+mohali+W0QQAdIdZ338832753
808,https://www.quikr.com/electronics-appliances/ram-1gb-hard-disk-500gb-i5-processor-hp-hewlett-packard-laptop-for-sale+dhanbad+W0QQAdIdZ338829122
809,https://www.quikr.com/electronics-appliances/gd-condition-dell-laptop+durgapur+W0QQAdIdZ338827835
810,https://www.quikr.com/electronics-appliances/lenovo-laptop-in-good-and-working-condition+aligarh+W0QQAdIdZ338826066
811,https://www.quikr.com/electronics-appliances/hp-elitebook-8440p-intel-r-core-tm-i5-4gb-ram-hp-hewlett-packard-laptop-gently-used-15000-hp-hewlett-packard-individual+madurai+W0QQAdIdZ338822462
812,https://www.quikr.com/electronics-appliances/less-use-laptop-ram-4gb-internal-1000gb-acer-almost-like-new-13000-acer-individual+sangareddy+W0QQAdIdZ338822168
813,https://www.quikr.com/electronics-appliances/8gb-ram-intel-core-i5-9th-generation-processor-3gp-navida-gtx-graphic-card-one-year-will-complete-in-this-august-lenovo-laptop-almost-like-new-45000-lenovo-individual-15-to-15.9+chandigarh+W0QQAdIdZ338820496
814,https://www.quikr.com/electronics-appliances/hp-nice-condition-laptop+surat+W0QQAdIdZ338818341
815,https://www.quikr.com/electronics-appliances/apple-macbook-air-13-inch-8gb-ram-128gb-storage-1.8ghz-intel-core-i5-silver-laptop-almost-like-new-55000-individual+hubli+W0QQAdIdZ338814910
816,https://www.quikr.com/electronics-appliances/dell-mini-laptop-is-for-sell-gently-used-10000-individual-2gb-below-12+hyderabad+W0QQAdIdZ338828079
817,https://www.quikr.com/electronics-appliances/dell-3542-laptop-gently-used-25000-individual+mumbai+W0QQAdIdZ338802113
818,https://www.quikr.com/electronics-appliances/legion-y520-gaming-series-lenovo-laptop-almost-like-new-38000-lenovo-individual-more-than-8gb-14-to-14.9+pune+W0QQAdIdZ338825384
819,https://www.quikr.com/electronics-appliances/dell-laptop-i5-processor-with-graphic-card-almost-like-new-13000-individual+delhi+W0QQAdIdZ338821891
820,https://www.quikr.com/electronics-appliances/detachable-touch-screen-laptop-hp-pavilion-x2-windows-10-os-intel-core-m3-4gb-ram-256-gb-ssd-for-sale-hp-hewlett-packard-heavily-used-35000-hp-hewlett-packard-individual+pune+W0QQAdIdZ338637761
821,https://www.quikr.com/electronics-appliances/am-not-using-that-much.last-yr-only-i-bought-thz-lap-lenovo-laptop-almost-like-new-33000-lenovo-individual+chennai+W0QQAdIdZ338718505
822,https://www.quikr.com/electronics-appliances/dell-inspiron-with-1tb-harddisk-8gb-ram-and-6th-gen-with-windows10-laptop-gently-used-10000-individual+bangalore+W0QQAdIdZ338804333
823,https://www.quikr.com/electronics-appliances/it-like-new-and-working-condition-sony-laptop+navimumbai+W0QQAdIdZ338615326
824,https://www.quikr.com/electronics-appliances/lenevo-g570-well-maintained-fully-functional-screen-15.6-inches-ram-2gb-500gb-hd-processor-celeron-lenovo-laptop-unboxed-10001-lenovo-individual+delhi+W0QQAdIdZ338785097
825,https://www.quikr.com/electronics-appliances/i-want-to-buy-mac-book-pro-with-16-gb-ram-and-core-i5-apple-laptop-almost-like-new-50000-apple-individual+hyderabad+W0QQAdIdZ338785629
826,https://www.quikr.com/electronics-appliances/1tb-4gb-new-hardisk.-only-batry-problem.-but-new-condition-dell-laptop-almost-like-new-20000-dell-individual+mumbai+W0QQAdIdZ338797333
827,https://www.quikr.com/electronics-appliances/intel-r-core-tm-i5-dell-laptop-gently-used-11500-dell-individual+bangalore+W0QQAdIdZ338811150
828,https://www.quikr.com/electronics-appliances/household-appliances-electronics-lenovo-laptop-gently-used-20000-lenovo-individual-4gb-14-to-14.9+pune+W0QQAdIdZ338804103
829,https://www.quikr.com/electronics-appliances/apple-selling-mac-book-pro-13.3inch-model-no-a1706-spacegrey-3.1ghz-8gb-256gb-touch-bar-along-with-mouse-and-charger.-apple-laptop-almost-like-new-100000-apple-individual+mumbai+W0QQAdIdZ338796616
830,https://www.quikr.com/electronics-appliances/brand-new-laptop-rarely-used-vdell-24000-dell-individual+pune+W0QQAdIdZ338795166
831,https://www.quikr.com/electronics-appliances/lenovo-e41-25-with-box-full-kit-4gb-ram-500gb-hdd-laptop-almost-like-new-8999-individual+chennai+W0QQAdIdZ338769901
832,https://www.quikr.com/electronics-appliances/lenovo-s145-i3-4gb-1tb-and-few-months-warranty-laptop-brand-new-20500-individual+delhi+W0QQAdIdZ338769039
833,https://www.quikr.com/electronics-appliances/-selling-this-for-a-phone-to-play-pubg-mobile-lenovo-laptop-almost-like-new-10000-lenovo-individual-4gb-above-16+erode+W0QQAdIdZ338718475
834,https://www.quikr.com/electronics-appliances/hp-laptop-with-4gb-ram+varanasi+W0QQAdIdZ338557977
835,https://www.quikr.com/electronics-appliances/hp-laptop+hubli+W0QQAdIdZ338486308
836,https://www.quikr.com/electronics-appliances/i3-laptop-15.4-with-display-issue-hp-hewlett-packard-gently-used-10000-hp-hewlett-packard-individual+noida+W0QQAdIdZ338638177
837,https://www.quikr.com/electronics-appliances/dell-inspiron-laptop-almost-like-new-16000-individual-2gb-13-to-13.9+noida+W0QQAdIdZ338513702
838,https://www.quikr.com/electronics-appliances/asus-amd-laptop-for-sale-gently-used-11500-individual-4gb-15-to-15.9+pune+W0QQAdIdZ338748919
839,https://www.quikr.com/electronics-appliances/hp-i7-7500u-8gb-ram-nvidia-940mx-4gb-1tb-hdd-hp-hewlett-packard-laptop-heavily-used-40000-hp-hewlett-packard-individual-15-to-15.9+delhi+W0QQAdIdZ338495152
840,https://www.quikr.com/electronics-appliances/on-off-button-and-battery-needs-to-be-repaired-and-replaced-respectively-samsung-laptop-gently-used-7000-samsung-individual+delhi+W0QQAdIdZ338735728
841,https://www.quikr.com/electronics-appliances/dell-inspiron-15-3000-laptop-brand-new-38000-individual+ahmedabad+W0QQAdIdZ338798126
842,https://www.quikr.com/electronics-appliances/inspiron-15-30000-good-working-condition-dell-laptop-almost-like-new-28000-dell-individual+coimbatore+W0QQAdIdZ338797600
843,https://www.quikr.com/electronics-appliances/laptop-super-condition-wipro+karaikal+W0QQAdIdZ338797470
844,https://www.quikr.com/electronics-appliances/inspiron-1501-silver-windows-xp-120-gb-hdd-1.2gb-ram-good-condition-dell-laptop-gently-used-9990-dell-individual+mumbai+W0QQAdIdZ338665894
845,https://www.quikr.com/electronics-appliances/dell-inspiron-15-3000-4gb-ram-intel-core-i3-2.10ghz-laptop-gently-used-22500-individual+belgaum+W0QQAdIdZ338793753
846,https://www.quikr.com/electronics-appliances/study-laptop-dell-inspiron-series-gently-used-9000-individual-2gb-below-12+mumbai+W0QQAdIdZ338752756
847,https://www.quikr.com/electronics-appliances/dell-inspiration-15-7000-2-in-1-laptop-almost-like-new-80000-individual-8gb-15-to-15.9+ahmedabad+W0QQAdIdZ338790806
848,https://www.quikr.com/electronics-appliances/hp-laptop-4-gb-ram-1-tb-storage-core-i3-processer-hp-hewlett-packard-gently-used-22000-hp-hewlett-packard-individual-4gb+jhunjhunu+W0QQAdIdZ338788404
849,https://www.quikr.com/electronics-appliances/very-less-used-hp-hewlett-packard-laptop+bangalore+W0QQAdIdZ338510646
850,https://www.quikr.com/electronics-appliances/dead-laptop-without-hd-asus-almost-like-new-5500-asus-individual+pune+W0QQAdIdZ338764771
851,https://www.quikr.com/electronics-appliances/i3-1tb-hard-disk-nvidiya-graohics-ddr4-4-gb-ram-acer-laptop-almost-like-new-25000-acer-individual-4gb-15-to-15.9+delhi+W0QQAdIdZ338761689
852,https://www.quikr.com/electronics-appliances/lenovo-laptop-in-good-condition-4gb-ram-500-hdd-gently-used-10999-individual+thane+W0QQAdIdZ338769838
853,https://www.quikr.com/electronics-appliances/lenovo-g570-well-maintained-500hd-2-gb-ram-1.5ghz-processor-lenovo-laptop-gently-used-12000-lenovo-individual+delhi+W0QQAdIdZ338760010
854,https://www.quikr.com/electronics-appliances/lenovo-laptop-new-types0g50-45-almost-like-new-25000-individual+mumbai+W0QQAdIdZ338768628
855,https://www.quikr.com/electronics-appliances/dell-i7-3rd-gen-8gb-ram-500-gb-laptop-gently-used-18000-individual-15-to-15.9+chennai+W0QQAdIdZ338764423
856,https://www.quikr.com/electronics-appliances/brand-new-laptop-for-sale-hp-hewlett-packard-47000-hp-hewlett-packard-individual+bangalore+W0QQAdIdZ338736143
857,https://www.quikr.com/electronics-appliances/4-gb-ram-good-condition-lenovo-laptop-almost-like-new-16000-lenovo-individual+salem+W0QQAdIdZ338770965
858,https://www.quikr.com/electronics-appliances/good-condition-dell-inspiron-15-r-laptop-core-i-3+jhalawar+W0QQAdIdZ338770346
859,https://www.quikr.com/electronics-appliances/original-ms.office-installed-free-for-life-time.-hp-15-br004tu-2018-15.6-inch-laptop-7th-gen-i3-7100u-4gb-1tb-windows-10-graphics-natural-silv+mumbai+W0QQAdIdZ338663357
860,https://www.quikr.com/electronics-appliances/hp-pavilion-g6-core-i3-windows-8.1-15.6-screen.3rd-generation-laptop.p-button-not-working.-additional-wired-keyboard-and-mouse.quality-laptop-bag-with-extra-1500-r.s.+thrissur+W0QQAdIdZ338656481
861,https://www.quikr.com/electronics-appliances/dell-inspiron-5558-laptop-gently-used-20000-individual-4gb-15-to-15.9+ratnagiri+W0QQAdIdZ338766255
862,https://www.quikr.com/electronics-appliances/my-laptop-brand-is-toshiba.-it-is-working-nice-and-have-500gb-storage+ballia+W0QQAdIdZ338721266
863,https://www.quikr.com/electronics-appliances/lenovo-laptop-500gb-hard-disk-2-gb-ram-2cor-prosesar+dewas+W0QQAdIdZ338764343
864,https://www.quikr.com/electronics-appliances/acer-laptop-15-inch-with-4-gb-ram-and-1-tb-hard-disk+moradabad+W0QQAdIdZ338762356
865,https://www.quikr.com/electronics-appliances/lenovo-gaming-laptop-lenevo-legeion-i5-9th-generation-1650-nvidia-gtx-geoforce-graphic-card-with-8gb-ram+allahabad+W0QQAdIdZ338494336
866,https://www.quikr.com/electronics-appliances/brand-new-asus-tuf-gaming-laptop-6-gb-graphic-8-gb-ram-1-tb-hdd-with-warranty-+ranchi+W0QQAdIdZ338745639
867,https://www.quikr.com/electronics-appliances/lenovo-laptop+jamshedpur+W0QQAdIdZ338757724
868,https://www.quikr.com/electronics-appliances/hp-laptop+saharanpur+W0QQAdIdZ338750712
869,https://www.quikr.com/electronics-appliances/hp-laptop-intel-i5-5th-8gb-ram-1-tb-hard-disk-new-condition-hp-hewlett-packard-gently-used-21500-hp-hewlett-packard-individual-15-to-15.9+kolkata+W0QQAdIdZ338709581
870,https://www.quikr.com/electronics-appliances/lenovo-ideapad-310-laptop-perfect-condition-almost-like-new-35000-individual+hyderabad+W0QQAdIdZ338522168
871,https://www.quikr.com/electronics-appliances/new-i3-7zen-hp-hewlett-packard-laptop-brand-new-30000-hp-hewlett-packard-individual+cuddapah+W0QQAdIdZ338747182
872,https://www.quikr.com/electronics-appliances/lenovo-g40-laptop-gently-used-20000-individual+vizag+W0QQAdIdZ338745331
873,https://www.quikr.com/electronics-appliances/hp-pavilion-x360-convertible-14-dh0xxx-hp-hewlett-packard-laptop-gently-used-30000-hp-hewlett-packard-individual-4gb-12-to-12.9+ahmedabad+W0QQAdIdZ338741325
874,https://www.quikr.com/electronics-appliances/toshiba-satellite-a135-laptop-for-sale+chandigarh+W0QQAdIdZ338735785
875,https://www.quikr.com/electronics-appliances/want-to-sell-my-laptop-hp-hewlett-packard-+mysore+W0QQAdIdZ338624286
876,https://www.quikr.com/electronics-appliances/hp-laptop-64bit-i3-processor-4gb-ram-separate-keyboard-mouse-8gb-sandisk-pendrive+haldwani+W0QQAdIdZ338730585
877,https://www.quikr.com/electronics-appliances/money-problem-hp-hewlett-packard-laptop+kanpur+W0QQAdIdZ338697973
878,https://www.quikr.com/electronics-appliances/lenovo-laptop-4gb-1-tb-core-i3-5th-generation.+katihar+W0QQAdIdZ338724625
879,https://www.quikr.com/electronics-appliances/lenovo-ideapad-320-laptop-in-very-good-condition+idukki+W0QQAdIdZ338707256
880,https://www.quikr.com/electronics-appliances/4gb-ram-500gb-hdd-dell-laptop-gently-used-20501-dell-individual+hyderabad+W0QQAdIdZ338729233
881,https://www.quikr.com/electronics-appliances/lenovo-thinkpad-x230-i5-4gb-light-weight-laptop-almost-like-new-15500-individual+delhi+W0QQAdIdZ338602642
882,https://www.quikr.com/electronics-appliances/hp-laptop-i3-processor-1tb-hard-disk-drive-4gb-ddr4-ram-2-months-old-10-months-warranty-left-with-windows-10-and-ms-office-original-in-built.-you-can-get-it-checked-from-any-hp-service-hp-hewlett-packard-almost-like-new-29000-hp-hewlett-packard-individual-15-to-15.9+chandigarh+W0QQAdIdZ338716732
883,https://www.quikr.com/electronics-appliances/sony-aivo-laptop-for-sale+jammu+W0QQAdIdZ338709629
884,https://www.quikr.com/electronics-appliances/hp-laptop-intel-i5-5th-8gb-ram-1-tb-hard-disk-new-condition-hp-hewlett-packard-almost-like-new-21500-hp-hewlett-packard-individual-15-to-15.9+kolkata+W0QQAdIdZ338709544
885,https://www.quikr.com/electronics-appliances/hp-folio-9470-.9480-hp-hewlett-packard-laptop-almost-like-new-21000-hp-hewlett-packard-individual+gurgaon+W0QQAdIdZ338708297
886,https://www.quikr.com/electronics-appliances/hp-640-g1-laptop+udhamsinghnagar+W0QQAdIdZ338701355
887,https://www.quikr.com/electronics-appliances/this-is-th-dell-inspiron-series-with-intel-core-2-duo-2.20-ghz-3-gb-of-ram-extendable-win-10-laptop-gently-used-10000-individual+panchkula+W0QQAdIdZ338700616
888,https://www.quikr.com/electronics-appliances/intel-i3-core-processor-7th-generation-with-4gb-ram-dell-inspiron-15-3567-.-laptop-almost-like-new-28000-individual+bagalkot+W0QQAdIdZ338700481
889,https://www.quikr.com/electronics-appliances/5-month-old-hp-hewlett-packard-laptop-for-sale+tezpur+W0QQAdIdZ338698232
890,https://www.quikr.com/electronics-appliances/hp-laptop-i3-processor-8th-generation+surat+W0QQAdIdZ338697685
891,https://www.quikr.com/electronics-appliances/hp-laptop-i5-4gb-320gb-hp-hewlett-packard-almost-like-new-18500-hp-hewlett-packard-individual-14-to-14.9+ganganagar+W0QQAdIdZ338694359
892,https://www.quikr.com/electronics-appliances/dell-vostro-1310-argent-sell-laptop-heavily-used-8499-individual-2gb-13-to-13.9+osmanabad+W0QQAdIdZ338691804
893,https://www.quikr.com/electronics-appliances/4-gb-ram-and-320-gb-hdd-hp-laptop-for-sale+aligarh+W0QQAdIdZ338691705
894,https://www.quikr.com/electronics-appliances/dell-inspiron-3584-4-gb-ram-1-tb-hard-disk-windows-10-new-laptop-almost-like-new-28000-individual-4gb-15-to-15.9+hyderabad+W0QQAdIdZ338705527
895,https://www.quikr.com/electronics-appliances/hp-15-br004tu-2018-15.6-inch-laptop-7th-gen-i3-7100u-4gb-1tb-windows-10-natural-silver.-with-original-msoffice-in-the-system-forever+mumbai+W0QQAdIdZ338633355
896,https://www.quikr.com/electronics-appliances/hp-ab032tx-15.6-inch-laptop-8-gb-ram-2-gb-nvidia-geforce-hp-hewlett-packard-gently-used-24999-hp-hewlett-packard-individual-8gb-15-to-15.9+pune+W0QQAdIdZ338497985
897,https://www.quikr.com/electronics-appliances/lenovo-laptop-excellent-condition-almost-like-new-12000-individual+vijayawada+W0QQAdIdZ338683136
898,https://www.quikr.com/electronics-appliances/hp-pavilion-sleekbook-14-inch-laptop-hp-hewlett-packard-gently-used-25000-hp-hewlett-packard-individual-4gb-14-to-14.9+kanchipuram+W0QQAdIdZ338678222
899,https://www.quikr.com/electronics-appliances/dell-laptop-core-i-3-2-gb-ram-500-gb-hd+kochi+W0QQAdIdZ338677276
900,https://www.quikr.com/electronics-appliances/hp-pavilion-g6-core-i3-windows-8.1-15.6-screen.3rd-generation-laptop.p-button-not-working.-additional-wired-keyboard-and-mouse.quality-laptop-bag-with-extra-1500-r.s.+thrissur+W0QQAdIdZ338656366
901,https://www.quikr.com/electronics-appliances/hp-compaq-610-laptop-gently-used-6000-individual+bangalore+W0QQAdIdZ338678241
902,https://www.quikr.com/electronics-appliances/new-conditon-with-bill-all-accessories-fully-laminated-acer-laptop-for-sale+jalandhar+W0QQAdIdZ338647278
903,https://www.quikr.com/electronics-appliances/asus-apu-dual-core-e1-4-gb-500-gb-hdd-windows-10-home-x540ya-xo547t-laptop-15.6-inch-black-2-kg-3-days-old-brand-new-15500-individual-4gb-15-to-15.9+vijayawada+W0QQAdIdZ338646178
904,https://www.quikr.com/electronics-appliances/hp-laptop-in-better-condition-hp-hewlett-packard-gently-used-1000-hp-hewlett-packard-individual+delhi+W0QQAdIdZ338681631
905,https://www.quikr.com/electronics-appliances/hp-pavilion-i3-laptop-2nd-hand-4gb-500gb-intel-graphics-card-2000-windows-10-pro-with-microsoft-office-applications-2019-external-wi-fi-connectivity-and-battery-backup-2-30hrs-using+baramulla+W0QQAdIdZ338658368
906,https://www.quikr.com/electronics-appliances/acer-nitro-5-i5-9300h-gtx-1660-ti-16gb-ram-laptop-almost-like-new-69999-individual-more-than-8gb-15-to-15.9+kota+W0QQAdIdZ338669897
907,https://www.quikr.com/electronics-appliances/i-want-to-buy-a-laptop.compay-can-be-of-lenovo-hp-acer.but-it-s-core-must-be-i5-and-generation-8-and-ram-8gb-and-battery-upto-6-7hours.must-be-in-good-working-condition.+allahabad+W0QQAdIdZ338668608
908,https://www.quikr.com/electronics-appliances/hp-i3-4gb-laptop-some-keys-of-keyboard-not-working-battery-also-not-working+siliguri+W0QQAdIdZ338666511
909,https://www.quikr.com/electronics-appliances/lenovo-t430s-8-gb-ssd-ram-251-gb-hard-disk-laptop-gently-used-21500-individual-8gb-14-to-14.9+ghaziabad+W0QQAdIdZ338665156
910,https://www.quikr.com/electronics-appliances/lenovo-ideapad-s145-intel-core-i3-8th-gen-15.6-inch-thin-and-light-fhd-laptop-4gb-ram-1tb-hdd-windows-10-home-grey-almost-like-new-28000-individual+ghaziabad+W0QQAdIdZ338664924
911,https://www.quikr.com/electronics-appliances/8-gb-ram-1-tb-hear-dick-inter-core-i5-lenovo-laptop-brand-new-29990-lenovo-individual+tonk+W0QQAdIdZ338661985
912,https://www.quikr.com/electronics-appliances/hp-pavilion-n-007ax-new-condition-laptop-for-sale-hp-hewlett-packard-almost-like-new-29999-hp-hewlett-packard-individual-8gb-15-to-15.9+bangalore+W0QQAdIdZ338517672
913,https://www.quikr.com/electronics-appliances/hp-pavilion-touch-2-in-one-laptop-4gb-ram-i3-10-gen-256-ssd-hp-touch-pen-2-year-warranty-card-2-months-old-urgent-sale-online-flipkart-price-519000-+kollam+W0QQAdIdZ338658421
914,https://www.quikr.com/electronics-appliances/lenovo-g420-red-i3-laptop-gently-used-25000-individual-4gb-15-to-15.9+hyderabad+W0QQAdIdZ338680108
915,https://www.quikr.com/electronics-appliances/hp-laptops-brand-new-hp-hewlett-packard-43000-hp-hewlett-packard-individual+bangalore+W0QQAdIdZ338679351
916,https://www.quikr.com/electronics-appliances/best-buy-mackbook-from-abu-dhabi-apple-laptop-almost-like-new-75000-apple-individual-8gb-13-to-13.9+mumbai+W0QQAdIdZ338655139
917,https://www.quikr.com/electronics-appliances/dell-9370-laptop-sale+bangalore+W0QQAdIdZ338661808
918,https://www.quikr.com/electronics-appliances/high-quality-assembled-desktop-with-laptop-table+korba+W0QQAdIdZ338599211
919,https://www.quikr.com/electronics-appliances/lenovo-think-pad-used-mini-laptop-for-sale-gently-used-6000-individual+chennai+W0QQAdIdZ338604203
920,https://www.quikr.com/electronics-appliances/laptop-under-8k-asus-gently-used-7000-asus-individual-8gb-15-to-15.9+bangalore+W0QQAdIdZ338571218
921,https://www.quikr.com/electronics-appliances/laptop-under-15000-2-months-warranty-left-hp-hewlett-packard-almost-like-new-hp-hewlett-packard-individual+delhi+W0QQAdIdZ338666049
922,https://www.quikr.com/electronics-appliances/just-1-year-old.-no-scratches-no-dents-and-no-issues-at-all.-bought-it-for-54000-lenovo-laptop-brand-new-38000-lenovo-individual-8gb-15-to-15.9+chennai+W0QQAdIdZ338662139
923,https://www.quikr.com/electronics-appliances/acer-nitro-5-laptop-brand-new-40000-individual+mumbai+W0QQAdIdZ338660289
924,https://www.quikr.com/electronics-appliances/hp-hewlett-packard-laptop-almost-like-new-8000-hp-hewlett-packard-individual+delhi+W0QQAdIdZ338651982
925,https://www.quikr.com/electronics-appliances/lenovo-laptop-available-for-sale+darbhanga+W0QQAdIdZ338638565
926,https://www.quikr.com/electronics-appliances/hp-laptop-i3-5th-gen-16gb-ram-1tb-hdd-perfectly-working-2gb-graphic-amd-radeon+delhi+W0QQAdIdZ338633697
927,https://www.quikr.com/electronics-appliances/gaming-laptop-legion-i7-8750h-16gb-ram-1tb-hdd-256gb-ssd-lenovo-almost-like-new-90000-lenovo-individual+hyderabad+W0QQAdIdZ338649351
928,https://www.quikr.com/electronics-appliances/all-model-laptop-available-for-second-sales-with-warrenty-dell-gently-used-10000-dell-individual+chennai+W0QQAdIdZ338628760
929,https://www.quikr.com/electronics-appliances/macbook-pro-2017-model-apple-laptop-gently-used-45000-apple-individual-8gb-14-to-14.9+bangalore+W0QQAdIdZ338491524
930,https://www.quikr.com/electronics-appliances/laptop-for-sale-wish-to-exchange-hcl+siliguri+W0QQAdIdZ338638786
931,https://www.quikr.com/electronics-appliances/very-fine-working-condition-no-issue-at-all-dell-laptop-gently-used-10000-dell-individual-2gb-above-16+delhi+W0QQAdIdZ338577769
932,https://www.quikr.com/electronics-appliances/laptop-on-rent-in-lucknow+lucknow+W0QQAdIdZ338632507
933,https://www.quikr.com/electronics-appliances/heavily-used-laptop-in-good-condition+gadchiroli+W0QQAdIdZ338519672
934,https://www.quikr.com/electronics-appliances/asus-laptop-for-sale+kharagpur+W0QQAdIdZ338633810
935,https://www.quikr.com/electronics-appliances/inspiron-5520-model-dell-laptop-heavily-used-15000-dell-individual-4gb-15-to-15.9+aurangabad+W0QQAdIdZ338633217
936,https://www.quikr.com/electronics-appliances/toshiba-satellite-l850-gaming-laptop-windows-10-i7-processor-8-gb-ram-amd-radeon-hd-7600-series-750-gb-hdd-excellent-performance+hyderabad+W0QQAdIdZ338568836
937,https://www.quikr.com/electronics-appliances/new-hp-laptop+puri+W0QQAdIdZ338630162
938,https://www.quikr.com/electronics-appliances/new-condition-dell-5567-i7-7500u-16-gb-ram-amd-radeon-4gb-vram-laptop-almost-like-new-58000-individual-more-than-8gb-15-to-15.9+coimbatore+W0QQAdIdZ338626562
939,https://www.quikr.com/electronics-appliances/gaming-7000-inspiron-7567-dell-laptop-gently-used-60001-dell-individual+chennai+W0QQAdIdZ338489496
940,https://www.quikr.com/electronics-appliances/dell-laptop-3-gb-ram-window-7-ultimate-500-gb-hd+raigarh+W0QQAdIdZ338620307
941,https://www.quikr.com/electronics-appliances/dell-laptop-dvd-writer-almost-like-new-1000-individual+bangalore+W0QQAdIdZ338582081
942,https://www.quikr.com/electronics-appliances/gaming-laptop-price-negotiable-+cuttack+W0QQAdIdZ338617795
943,https://www.quikr.com/electronics-appliances/best-alienware-laptop-for-sale-dell-unboxed-135000-dell-individual-more-than-8gb-above-16+hyderabad+W0QQAdIdZ338603943
944,https://www.quikr.com/electronics-appliances/ram-2gb-rom-500gb-lenovo-laptop-almost-like-new-10300-lenovo-individual+nashik+W0QQAdIdZ338597179
945,https://www.quikr.com/electronics-appliances/h.p.-laptop+dehradun+W0QQAdIdZ338607457
946,https://www.quikr.com/electronics-appliances/dell-inspiron-5567-i3-processors-samsung-laptop-almost-like-new-25000-samsung-individual-4gb-15-to-15.9+mumbai+W0QQAdIdZ338604566
947,https://www.quikr.com/electronics-appliances/hp-laptop-5tb-ram-it-works-better.+bhadrak+W0QQAdIdZ338602905
948,https://www.quikr.com/electronics-appliances/acer-aspire-es1-seriie-5generition-i3-processor-1tb-hdd-4gb-ram-with-window-10-livensed-verson-and-ms-office-laptop-gently-used-23000-individual+thane+W0QQAdIdZ338601928
949,https://www.quikr.com/electronics-appliances/dell-laptop-in-excellent-condition-gently-used-18000-individual+delhi+W0QQAdIdZ338597258
950,https://www.quikr.com/electronics-appliances/acer-predator-helios-300.-laptop-almost-like-new-65000-individual-8gb+jaipur+W0QQAdIdZ338587375
951,https://www.quikr.com/electronics-appliances/hp-i3-4-gb-ram-512gb-ssd-natural-silver-colour-unboxed-one-selling-due-to-double-gifting-with-bill-brought-from-showroom-could-be-delivered-in-coimbatore-hp-hewlett-packard-laptop-42000-hp-hewlett-packard-individual+coimbatore+W0QQAdIdZ338581080
952,https://www.quikr.com/electronics-appliances/good-laptop-less-used-toshiba-almost-like-new-17000-toshiba-individual+bangalore+W0QQAdIdZ338582588
953,https://www.quikr.com/electronics-appliances/hp-elitebook-folio-g1-hp-hewlett-packard-laptop-almost-like-new-44000-hp-hewlett-packard-individual+delhi+W0QQAdIdZ338582288
954,https://www.quikr.com/electronics-appliances/dell-inspiron-5000-series-battery-laptop-gently-used-2500-individual+bangalore+W0QQAdIdZ338582117
955,https://www.quikr.com/electronics-appliances/i-have-money-problem-i-selling-my-dell-laptop+chennai+W0QQAdIdZ338507002
956,https://www.quikr.com/electronics-appliances/inspiron-n4010-3gb-ram-i3-processor-dell-laptop-gently-used-12000-dell-individual+kolkata+W0QQAdIdZ338579631
957,https://www.quikr.com/electronics-appliances/d330-i3-7th-gen-4-gb-ram-1tb-harddisk-brand-new-used-only-4-times-lenovo-laptop-20000-lenovo-individual+coimbatore+W0QQAdIdZ338574675
958,https://www.quikr.com/electronics-appliances/good-condition-hp-hewlett-packard-laptop-brand-new-21000-hp-hewlett-packard-individual+jaipur+W0QQAdIdZ338570309
959,https://www.quikr.com/electronics-appliances/toshiba-satellite-l850-windows-10-i7-processor-8-gb-ram-amd-radeon-hd-7600-series-750-gb-hdd-excellent-performance-price-is-little-negotiable.-laptop-gently-used-48000-individual-8gb-15-to-15.9+hyderabad+W0QQAdIdZ338569011
960,https://www.quikr.com/electronics-appliances/hp-laptop-money-required-plz-fast-selling+raigad+W0QQAdIdZ338568628
961,https://www.quikr.com/electronics-appliances/wd-500-gb-laptop-hdd+meerut+W0QQAdIdZ338568288
962,https://www.quikr.com/electronics-appliances/only-5-min-used.-dell-laptop+surat+W0QQAdIdZ338557621
963,https://www.quikr.com/electronics-appliances/lenovo-e-41-25-laptop-gently-used-11500-individual+virudhunagar+W0QQAdIdZ338566924
964,https://www.quikr.com/electronics-appliances/want-to-buy-good-and-working-condition-laptop-with-8-gb-hdd-and-1-tb-ram-with-graphics-card-others-almost-like-new-20000-others-individual+kolkata+W0QQAdIdZ338563069
965,https://www.quikr.com/electronics-appliances/acer-laptop-4-gb-ram-1000gb-hdd-no-problem+islampur+W0QQAdIdZ338560191
966,https://www.quikr.com/electronics-appliances/dell-laptop+gonda+W0QQAdIdZ338558965
967,https://www.quikr.com/electronics-appliances/hp-laptop-15-bs617tu-black+bhavnagar+W0QQAdIdZ338555687
